s.1	s.2	s.3	s.4	s.5	s.6	s.7	s.8	s.9	s.10	s.11	s.12	s.13	s.14	s.15	s.16	s.17	s.18	s.19	s.20
prt.250	-0.81771364606145	-1.57991455182791	-1.60060550672029	-0.646780787504582	-1.37850415814836	-1.14902868618341	-1.43929392676157	-1.37460782252161	-2.16127050626939	-0.683936615994415	0.403233328322168	-0.75820696239746	-1.6570603260643	-1.47955756728569	-1.00823865294532	-2.55363623520292	-1.60585056717707	-1.18802606584317	-2.53339880680841	-0.587807947237932
prt.251	-0.00279674087966975	0.413622421992155	0.337152571969216	0.319529728864858	-0.145255575292144	0.417810692308477	0.137751753999632	-0.00669061803415561	0.61073261936007	0.869386101916843	-0.296116211580019	0.4333391926649	1.05845676962527	0.972907951224266	-0.136626658036752	0.561675521185228	0.118538612351697	0.238641469647036	0.774145734920538	0.720108558945933
prt.252	0.388951532168651	1.41760868183547	0.566758784763598	1.06299308507824	1.51093824495307	0.83331898622152	0.848281710310535	0.460487470955812	0.7980126541336	0.199520816540562	0.450120244420728	0.895189215419978	0.139739745957495	1.55671480386948	0.995207819829248	0.499515312679462	0.898642029870736	1.22947048718532	1.83780172007763	0.0148174955184565
prt.253	-0.321711685513224	-0.339801507023875	1.86402524540801	-1.41425558716496	-0.614364860062712	-0.279431519255284	-0.961567053335507	0.189815159006206	-1.38509718319303	0.560896134382583	-0.234185672028238	-0.0570190050940751	-0.466595412647514	-0.984580490518288	-2.15689964726827	-2.25152719721033	-1.49861135064525	-0.11863689267505	-0.630550326514429	-0.252290529593806
prt.254	-0.305120109136368	-0.502268233684654	-0.735138045707975	-0.918059384716422	-0.786892990924862	-0.627460351272755	-0.386687359065748	-0.797859821405142	0.0874551048826814	-0.112820291461623	-1.88825453856234	-0.626457312562602	-0.933460129500364	-0.960771902815682	-1.04943346160288	0.0320445149606779	0.164314292630079	-1.0603705102716	-0.773683584336089	-1.02302184997089
prt.255	0.0464596726356473	0.913145677531992	0.36321832795784	0.584103295606109	-0.25151895118532	0.156315074203031	0.841593363353981	0.8377993517199	-0.189996265098324	-0.306990414296422	0.492289917302446	1.318000417585	1.11024422493061	1.26005325766785	1.12971594016804	1.24845966985468	-0.0460009366311768	0.17069219632738	-0.540708909915505	0.951028764880356
prt.256	0.549306664429125	-0.512253428617204	-0.696989679283492	0.44315355018544	-1.60172962014937	-2.6388897318886	-0.0544057243514521	-1.64149641508233	-2.3813810101384	-0.122826415259265	0.963218645355814	0.457984498576238	0.21844124449152	-2.09130164927126	1.42881851743975	0.284078144735803	-1.26616666131162	-0.589328468949788	-1.4876973927506	-1.63888961372336
prt.257	0.860540604521393	1.40143996391693	1.27016927618355	1.86619527924652	1.55058450753551	1.62670488953792	1.05278345629623	1.49779113325846	1.46865258192236	0.99747787925114	0.361365922153694	2.36918005520674	1.55655468391905	1.05823044185273	1.22214540252073	0.665116718965019	1.30723344066041	0.751243204064959	2.55213390290115	1.10077939278114
prt.258	0.389801852110873	0.539884483712314	0.814347906997942	-0.245388055661121	-0.530309216867858	1.8970963184733	0.532510887365697	0.685231346434499	1.01069702861584	0.752380924061621	0.16468865552795	0.631639129435656	0.616277671806802	-0.134262739476866	1.04556775856669	1.01569071898865	-0.286969279137469	0.881654080319041	0.757907033191434	0.637303800443163
prt.259	-2.24472730794241	-1.02525736245097	-1.45307809755005	-1.24112334322711	-0.115504759419161	-0.623334671982432	-0.618777328785311	-1.28415234776585	-0.566941640870361	-2.39436054422967	-1.22117880849122	-1.14459700377848	-1.54848109710928	-1.39313594387601	-0.749048601731399	0.500258825504562	-1.00933568434274	0.261915669434053	-0.466405154144443	-0.892474614814757
prt.260	-0.206615870695218	-0.0595683722280568	1.04900077371809	0.265741613736226	0.70322233904451	-0.148256454483712	1.15635732570564	0.279476404780274	-0.273676285136505	1.48401873314002	-0.0153064547348628	-0.314871073824085	0.370848350547966	0.700888101426391	-0.128921045288062	1.19691916313301	1.27767367423281	-0.52951795709872	0.523114600773459	-0.14944704294568
prt.261	0.385427593890948	0.681877205360218	-0.201163074361118	0.493251300144694	0.673039255823645	0.850394562518005	-0.300349606630529	0.642565571450165	0.110093855932445	0.94481513187694	0.915078164136407	0.47721801231777	1.23791583136149	1.75614070377331	1.28714872709103	0.167316391078281	0.726471485040905	0.850380890268073	1.1764845453281	0.828103280366948
prt.262	1.00972073651792	2.13862390639767	3.15015832149127	2.2057315604904	1.13604383909001	1.56703805123088	1.63161928183115	1.61649134424906	1.71802012913963	1.69019126624625	2.00563194825273	0.921354496281603	2.55169103960237	1.7383891413718	1.30382491506248	2.16851344559704	1.52786910110284	1.28747472123624	2.19999186447481	2.33950031230075
prt.263	-1.74963420200268	-0.650259277267125	-1.98742701486817	-1.80088065065461	-2.10665112469788	-0.950811575803949	-1.55846271739402	-0.35707712598154	-2.82970184219341	-1.39103883863956	-1.8500607965146	-1.39673927102103	-0.701740104731882	-2.7067622318374	0.211133242378704	-1.51500926341674	-0.411869742466522	-1.16640008329989	-3.83024737597765	-1.92037360056875
prt.264	-0.280330740520965	-0.712475112947057	-0.6807379363866	-1.46029156647408	2.27337103582981	-0.498439613503342	-1.19448303995339	-2.64450782782787	1.57370726450844	-1.22112142690932	-1.51429552843781	2.5490375978207	0.294971835144553	0.212489880233308	0.00307889728999376	1.17911804114399	-0.327090785180131	-0.971663886508767	2.50803510376123	0.348196294837323
prt.265	0.259571683872107	-1.07691819359057	-0.644572098178453	0.753922711854326	-1.06677406063467	-0.853444970418069	-0.802581788761386	1.54733005151543	-1.34105939811156	-1.25682978375915	-0.586875006752042	0.432779927665279	1.35965330585148	1.36763922034932	0.411622094626202	1.26548155782495	-1.37858558546549	0.45776531871414	-0.776698849662553	1.08270024246671
prt.266	0.927341214812461	0.125765684599039	0.0932876434949869	1.55185782156157	0.59482412737477	-0.200219734473123	0.869091083484607	-0.00576589827292408	1.44026260337659	0.461721868044781	0.697725496839153	1.22965072827362	0.40342020293223	0.372247465898575	0.586246132536121	0.706683825970982	0.0358843608288281	0.919384675515599	1.06830133283568	0.605951017323692
prt.267	2.21946318866622	-1.58519879323171	3.19967814217812	1.133733516526	2.69188740901568	3.29642534322408	-0.452629092640831	-0.0266961110404294	1.82540431574409	-0.693511506990253	3.00134293008067	0.392842733596777	0.516820466124254	1.90112875275534	2.39967002173248	2.43164314887203	0.442351986615508	0.364925574406289	1.53268877460506	2.58811330128235
prt.268	0.768416128849847	0.238131583740864	0.314247452440743	0.45407828884354	-0.381300934713242	0.119392390276357	-0.522205544331936	0.564149673027284	-0.603895915151881	0.445644236457463	0.42925102788338	1.07448434897092	0.504275338029626	0.550606860010179	0.0403067161718698	0.846950950337877	0.474560186868475	0.747963957001821	0.063668945594084	0.863766255017118
prt.269	1.74506216616821	0.368151344095897	0.388960207626402	1.52491398990374	0.800163984277057	1.42252617236863	1.19190092044053	0.0607951847507694	2.57961105544032	-0.23958688517243	1.42256054626179	0.632256299506666	0.840933767802118	-0.369287009229716	1.4246772238108	0.378770620355354	-0.711947936996886	1.74795076975643	0.930822242042038	-0.308940410340117
prt.270	-0.863557642134514	0.129434591155436	0.386068376244745	0.108586234280058	-0.757804857045517	-1.46964194132822	1.2303021094185	0.275047299462403	-0.696247652325035	-0.441708665399986	-0.457702279974473	0.55777748336805	1.46882224047565	0.41226580394468	-0.0720350424275347	0.108062998385407	-0.543361469112478	-1.31690354066941	-0.896596229349863	0.683835471069387
prt.271	-0.0595325655520783	-0.0805187190478902	-0.135827872321114	0.171967760111383	-0.179993780021042	-0.179186469792115	0.13811255132216	-0.0664196823409096	-0.148007559157869	-1.28851369743825	-0.261007118751778	-0.121828249056768	-1.11766054246247	0.498469028288788	0.164664628935169	-0.970690810485186	-0.0104217794282438	-0.442027438089489	-0.319992698007347	-0.0226720499815722
prt.272	2.37086407107652	2.15359843451771	2.74802896432863	2.71617922033565	2.44199646556207	1.35758985732264	2.87618793507528	0.39856242966992	0.00761956971264804	2.28262342911733	1.17467298342486	0.219844068299425	3.82354349977986	1.75744546025116	2.74385949441509	0.211119581219293	1.77895962996968	0.547775248185217	3.13901576668316	1.87040484733855
prt.273	-0.873055620305279	-0.685137512386666	-0.381380725714659	-1.62074154378832	-1.29403756973419	-1.06340834265641	-1.04565854101363	-0.234993874313455	-0.126386393626979	-0.492605427970083	0.53497186829484	-0.910649036351844	-1.42779958072365	-0.298318377634002	-0.196847711781461	-1.00146091098878	-0.845086056346185	-0.0955024113254126	-0.63027898863247	-1.09113719775306
prt.274	2.37387670363408	1.97532988236428	1.76050176771255	1.96986690195811	1.7422716336819	1.55073798316808	1.15442887592577	1.64257820907907	1.51803929431729	1.95982592230214	2.31141606178732	1.83120305189244	2.05310496826043	2.57578694526105	2.04697224154105	1.63299212004523	1.20184364077487	1.61113799464394	3.41559201018851	1.1804361858419
prt.275	0.663676973651482	1.83955736594447	2.14747333814694	1.72595113782958	1.16927916455911	1.54045104082968	0.984938895882505	0.80835630425176	1.08556118568465	1.1204002850752	2.20744052073991	1.74246334023131	1.41678466590215	2.56554755999093	1.89574118120256	0.898217560772928	1.46288258295407	0.964982924675117	1.82361467500457	2.24503949953954
prt.276	0.0189506701105778	0.107650210125755	-0.634965937274617	-0.302890881243427	0.157031310604261	-0.649251171008111	0.942885384425056	-0.229169615164404	-1.65062046220468	0.246399199309674	-2.02958416628083	-1.38523996717288	-0.710004374400078	0.154570898141661	-0.341349621104999	0.192239321885323	-0.713874271692291	-1.00460328416469	-1.67183182073591	-0.216409623136363
prt.277	-0.70492519922448	0.291593778590422	-0.467945847653514	-0.66074653469348	-0.273698898583857	-0.134053624776363	-0.488650886633885	0.378071047162806	-0.0707142468503639	0.22932639211324	-0.281641457900728	0.713565601979149	0.287040475688058	-1.25650591946014	-0.268651301252498	0.528388084363622	-0.891427023482188	-0.587322005757251	0.206013001447666	0.112329269780103
prt.278	2.77983827343907	1.18188770916342	1.17115033373363	1.00375655312232	2.35802498229961	1.88035486199604	2.56122973240304	0.288009663655647	1.75931788450466	1.964825063847	1.63754581493389	2.88784045632972	2.43780186014912	1.87237738048422	1.65910719093773	1.66891943407582	1.77379403137284	1.20102634465235	1.43981240716928	1.88810420392079
prt.279	1.33793876148972	1.80016201430162	-0.28441675497518	0.279325036742834	2.17987718817384	3.09702825470062	0.875494124076934	1.24714531045983	0.101607661985146	2.91984241320183	1.53530224112584	1.03867086302723	3.21650262424519	1.69711710692691	-0.446281739674813	-0.093461816600681	-1.00340636536089	-0.854417404962596	-0.183477616648397	0.45864216539761
prt.280	-1.30657764273742	-0.683356331020274	-0.132669999932737	-1.66373677225329	0.121097786150778	-0.541183438595111	-0.373678646231934	-2.62171738347442	-0.79202847633507	0.256502804967608	0.296633952915354	-1.14631005897766	-0.6624416769212	-0.767706013253495	-0.862170581106807	-0.105005248228664	-0.909991424514751	-0.550232776326255	-0.357731417163253	0.202848373416207
prt.281	-0.89404501351561	-0.898576474451929	0.0387710594760194	-0.748202000006899	0.486311537119727	-0.812717502612272	-0.271304307889566	1.29955360185173	-0.930768399692313	0.249333352092437	-1.04078535464249	-0.296585210422539	-0.696350728930925	-0.553139800781842	-0.323105893416708	0.503847122120779	0.691419824343963	0.197846990831883	1.56255149596164	-1.8968932598058
prt.282	0.833704227414044	0.312022940894777	0.228422850293997	0.449433443020654	0.736664155884482	0.375979755674525	0.276478683118223	-0.291971352084596	-0.228591092098336	-0.113276996891046	0.637381955460463	1.16924865681902	0.069157295117087	-0.263522590694935	1.20037460438501	0.509358536547794	1.36859036926738	0.333077694473553	1.63894984319021	1.31364137035668
prt.283	0.679234363247765	-0.144264019396683	0.708140646368701	0.673628022383847	1.01141110277953	0.53604255979686	0.729382446896546	1.2791423219272	1.10023212789961	1.09376834366491	1.5089642893323	2.57285131749055	1.02008646587039	0.230332513471448	0.0796194759143058	1.17641654541209	0.795771231748645	0.190269010252815	1.04617916148967	1.1959231525197
prt.284	0.116775810051705	0.513241264542441	-0.089822451823837	0.827557530616999	0.471063638684962	0.413217390329697	0.651268457832132	0.21655902123268	1.61695516761471	0.616960200400887	0.399228310439091	0.474428589494716	0.0633259122709865	0.336092126782484	0.159124889190685	0.0874761669480024	0.302131232925497	0.549604021575955	0.543407988383593	0.289320950666359
prt.285	0.48814392649434	1.74697597066152	0.378274124258333	0.975235886468834	1.57597036905403	1.97628763528659	1.24504013373148	0.114419082095935	2.10512235786998	0.894992459837413	1.28521686380781	2.46827036574781	0.6824592260674	1.18491381801947	1.04137116459748	2.19638210603681	0.239090937546498	1.4129527252066	1.36145063547919	1.65905287735525
prt.286	-1.28847347378809	-1.30905122149364	-1.04862505459697	-1.02928695205491	-1.14292942214628	-1.49357837243085	-1.71388806988661	-0.921308616953964	-1.62558220119552	-1.81223182158935	-1.55445269488644	-0.253456458294017	-1.49068873763055	-1.53783303903957	-0.802911052943451	-1.80047095948428	-1.50638575723405	-1.44701717718916	-1.40502292490098	-1.86118811380259
prt.287	-0.219333810553167	-0.0134913892268058	0.687054263823866	-0.237387102099184	-0.565395959727052	-0.053031158525192	-0.0854366683866263	0.406059936887227	0.715178864537806	0.0106370368652902	0.133516658773581	-0.00518174508471211	-0.175557190257739	-0.374922540371863	0.020006313424616	-0.252671528716086	-0.605369197990025	0.193074899715609	-0.15033944284097	-0.821862059785599
prt.288	0.411323851626609	-0.412191339381114	-0.179582357079732	0.0940110167194637	0.0153220411593362	-0.00744280649308746	-0.417766300367703	-0.793861047697919	0.0735548878976094	0.0136776621124045	0.12285099698096	0.273404997947696	-0.60436063352608	0.597173733680374	-0.503289525641947	-0.409064431658152	0.00572807026455888	-0.975686303394496	0.488587187469484	-0.971516971317955
prt.289	0.77457777223021	1.83168009205768	0.967944190350916	2.08078593267987	1.08248353758531	2.03529511684094	0.984237660710652	0.559340420315035	1.23132070078731	1.08915324248472	1.44646580505152	1.77348029374347	1.82512336615276	1.92323996636411	0.372478019044791	1.53368515822093	0.898513956215522	1.93107843503755	0.0240016972097373	0.220160753867517
prt.290	1.37381907371217	0.963672920705783	2.12099391811203	1.13336083572024	0.862519799069924	1.04928706437715	0.126468423987366	1.21304834475798	0.937133534211874	-0.179425422839807	1.18016151174986	1.15218524732123	0.970993625918995	1.07993486905972	1.71650178294711	0.655055696050816	0.170504872260722	1.85013360872453	0.368084451000023	1.7338404228381
prt.291	0.191115126093119	1.07026456897128	-0.797656827935967	-0.0596895175698568	1.1719845906444	1.15651935119807	0.946830377200824	0.18908115751587	1.23317240396958	-0.855794330374978	0.10358428330351	0.563877353657234	0.165010289670273	2.27718479275904	1.35787048316343	-0.386223352075625	3.41335171942732	0.550962745759011	0.65952275349083	0.463325417735451
prt.292	1.44592097918235	1.2488593208629	1.16082467811719	0.715408738812507	0.711498540967588	2.04598277697741	1.82462327069752	-0.160400866182156	1.59534381163523	1.69744517054441	-0.524766421157231	0.830409896369114	0.428489691202532	0.677583117325421	0.586972194829562	-0.884320683061253	0.938142567158267	-0.0389587945522997	1.10585776416589	2.43759496652945
prt.293	-0.66851927285008	1.46148407246083	1.38677578321801	1.8178054665997	0.913182567125347	1.10470426932634	0.504170842579234	1.22555296843729	-2.18736001350375	-1.07605495326662	-0.240141113190521	-1.10136818968805	-1.05418328146814	2.13575926076277	3.06427349116145	-0.536474336358868	-0.161820595780581	-0.776637084391305	0.789716695931099	-0.908825527205641
prt.294	0.165957537397551	-0.750918864898762	-1.03188809300753	-0.779673555282298	-0.879425833456714	-0.798807883802499	-1.93539879434671	-0.998854843539479	-1.19686963848616	-0.611751617409834	-0.316755242285318	-1.07672571998012	-0.455379456278065	1.06666652980963	-0.550518205207256	-0.718942591298506	-0.542581571689313	-2.02345514513086	-0.957929188641766	-0.657489635237397
prt.295	3.05899167471559	2.7282347878373	3.01476393605097	3.73084894750095	3.48788986877121	3.45362470274195	3.55514725736106	1.81165075607424	2.433476738482	2.47787962638767	3.32555960460055	3.32446442323195	3.19507401307232	2.98754541055666	2.47428081353248	3.32146490109117	2.84084878137143	2.44043600074904	2.95519755058444	2.31852317133885
prt.296	-0.0747715619336098	-0.82959989849936	-0.252268495550678	-0.143794634543718	0.120703851079069	-0.327930219201428	0.179726754070095	0.481484271522812	-0.0531807726810511	0.156550343515904	0.132070483829683	-0.966300762084416	0.194982853118757	0.433505192039818	0.179867833981754	-0.166081102830303	-0.481813544142456	-0.522479504305017	-0.486150452295419	-0.0336380308913228
prt.297	1.89855613961575	2.6953357169562	1.34868020008455	1.67054381031585	0.972831983031932	1.29898315814902	0.938241582063046	1.30337953155947	2.35527661539549	1.68614454004979	1.40308145204966	0.588228836545243	0.700951567450169	1.84500621209141	1.10575894694853	1.07935425547917	1.92345311744105	1.91042237836455	1.01199507539799	2.49179463070144
prt.298	1.70873482579895	2.06586516660456	1.19716226999911	1.8393117220079	0.653740240009762	1.70562241033109	1.89839134902369	1.06695285632261	1.94374851250677	1.22241103632543	1.12401870433929	1.20764628042287	2.38246383529784	2.76590802042036	1.63701066383137	1.65301270566084	2.1447261977865	1.48898424349963	2.24292866557383	1.84911006627966
prt.299	-0.0717426229705994	0.70556980406615	-0.266495238137675	0.363211163632	0.684718607234549	0.494358729103473	-1.35216537320079	0.0497421772856692	0.940853777860206	0.258894692697659	0.962907388630977	1.05432129487969	-0.459115460844721	1.15871852368474	0.156528531430392	0.14680472792391	0.153562482655514	0.307496479917574	0.576326536645182	-0.71183675282685
prt.300	1.04737464055124	-0.115255620667712	1.60514028093555	0.814635084924515	-0.725709143356576	0.326408695697804	1.11020443501986	1.59095732776453	2.55894939595786	1.02715301591913	0.776657576205426	0.921540420859287	0.280673938757607	1.3205413790135	-0.00651361165361051	0.921453497777336	1.87691046116017	0.550729215977982	2.2330865900542	0.382295340951085
prt.301	-0.745402407186821	-1.86584639127079	-2.4467233617533	-2.61512960768661	-1.60368444214506	-2.58415044236399	-2.34594119884612	-1.97049669497959	-0.971607246097823	-2.40981261319642	-1.57735434228591	-2.22041692575542	-1.5407096292715	-1.45162826861643	-1.14234039267412	-1.89397475901423	-1.84739122397752	-2.06797430146212	-2.54798084979109	-2.99061268334341
prt.302	0.938549898224976	1.59101960816544	1.48907540785861	1.41283711468741	1.27573892578923	1.18958877562937	0.347105411965582	0.958072735411141	0.816607120499988	0.463233499890417	2.04129651389501	1.40994579435499	1.59688127925681	1.27353340095871	0.975939845826544	0.464051753698202	1.03070606641115	0.788346229774887	0.720213710406193	1.39045820457561
prt.303	-1.90125001953066	-2.36361014027795	-1.65884803755567	-0.272917950930764	-0.507182245937859	-2.01878192611126	-1.52874447305035	-0.668857049162959	-1.6972457227998	-1.44476914571748	-1.44120380159844	-1.18975011269789	-0.349128868653361	-2.17059744779251	-0.680081159160004	-2.112776322304	-1.68181092307853	-1.63248693027078	-2.33981637963848	-2.70724112291816
prt.304	1.00681424990116	1.10952290345545	1.6979349927281	2.03159362927772	1.08564424670895	1.3894527191991	1.81828951769525	2.50514848947303	1.66293242542575	2.29561763087057	0.484104267117642	1.28515181376847	1.65875602967841	2.15389750818069	1.87373297957551	1.57454965987873	1.17387576512569	2.45583352908585	1.40915722220848	2.38565518812038
prt.305	-0.169488084995666	-0.0508758434862948	-0.765606849939003	0.181600564152424	-0.954288502040781	-0.75978975633302	-0.385915568778325	0.145090657556406	-0.308702626396054	-1.32018814994408	-0.533770358034122	-0.537175907685783	-0.178975906630695	-1.25794255332414	0.336025719878589	0.100124696937903	-0.549101676215884	0.368109797059353	-0.25913131339072	-0.840154046763263
prt.306	-2.96484890092471	-3.60190646135576	-3.42036283315119	-2.95196813560525	-2.75336447949189	-2.99613818792692	-2.92961408160127	-3.32132856075082	-2.1231296800267	-3.29248102235603	-3.3268011526577	-2.7902097850205	-4.32032759485836	-2.97763574249824	-3.64827138246464	-2.76619697553921	-3.25660455914314	-1.93007254415138	-2.2856080452621	-2.45398302833047
prt.307	-0.379250545800122	0.286536722438367	0.277965122088064	-0.104421037766066	-0.703554913196791	-0.423481356816399	-0.627424543141384	-0.335690546763634	0.137985471766406	0.515822860102834	-0.44943157486554	0.241530651132756	0.0783356434593385	-0.451627190424623	-1.00016751570512	-0.626864310022779	0.0461806160665781	0.499588850465177	-0.265619377511579	0.471688431764657
prt.308	1.62463078847514	2.93511075286029	0.942575908433284	1.65711062949937	1.84633373057859	2.24413798259056	0.952178580877072	1.75822236464483	0.388165813122026	-2.1011796583358	2.00527522555011	0.78917551705285	1.05767586912838	-0.828056516881974	0.467045259889424	1.25798850561791	0.378194158720715	0.299616799026481	1.31314815200667	-0.714361985537576
prt.309	-0.69268820114764	-0.239521512156736	-0.436313965463784	-0.6103788453493	-0.444218760057222	-1.16567171308227	0.0515011351555826	0.132492212748997	-0.319494747539335	-1.82129967564295	0.952049883781968	0.0409795078140889	-0.467020129187182	-0.164838831850844	-1.24397986078867	-0.96430615523468	-1.75686475905845	-1.12503702243437	-0.0448440249931107	-1.43030187082765
prt.310	0.319640342979952	0.565765353732478	0.617773223488076	-0.970591113482886	0.107904420489496	-0.609547699856583	-0.0487531996613715	-0.508705137400248	0.500626031686551	0.519711253120101	0.242943570174977	-0.302726768754891	0.610670163918245	-2.48421160480222	-0.955972426995136	0.209406291201575	-0.429670735864779	-0.0839702980037856	-1.0278738507418	0.382554639603511
prt.311	0.671873761334979	-0.900823491073765	0.392990907834459	0.151267303961594	0.174625682007408	0.692457706650459	-0.205900457391506	0.167629836926888	0.169145373494064	0.456219286803906	0.466013422426678	-0.919460890787546	0.0280480382973333	-0.223414794462974	0.216782055295376	0.431864731043975	0.805449161094509	0.826901373518358	0.973561130296503	1.81303287312083
prt.312	0.196833996781587	0.754504895235325	0.51330534594162	-0.412342387509626	-0.368391683454315	1.66419404362567	-0.202087423825904	-0.190265730877402	0.0528999658749755	-0.462895994406894	1.0072238600761	-0.322778679678765	0.311968741678574	-0.411468826910214	0.636926674277405	-0.144175688534128	-0.68797845165419	0.404815831479784	-0.177170896926079	-0.0524544282791959
prt.313	0.142216885856636	-0.802337868361964	0.0566713166488361	0.377924623371342	1.40469185606667	0.906379872850786	0.583932424886348	0.641946379787306	0.948938089874722	0.310783596558305	0.715927526865575	-0.370074037820754	0.387853371705534	0.487686296736897	0.849135391947935	0.322988012593811	-1.10534841290919	-0.358170063489059	0.704400725210098	0.262229065577859
prt.314	0.646557321053453	-1.17032124051866	-0.300816805282274	-0.652005993601299	0.0656869165278342	0.815766782303954	0.128206278658003	1.036799697688	-0.224695444546052	0.997069601888787	-1.11763500376364	-0.174286474648281	0.510659042718845	0.853808922521955	0.504437898692389	0.199803185818113	-0.194421882799912	0.60174711669816	0.352703425621916	-0.455312386374206
prt.315	-2.40635158680856	-2.72235423749918	-1.50561218277581	-0.866831913288118	-2.75342213460642	-2.63588980272104	-2.15342445972394	-0.748994129100938	-1.30340874081125	-2.07376824438601	-0.816735627317304	-1.53023123877679	-1.96135500970673	-0.772152034446535	-1.38883522041905	-1.6700233115518	-1.84494229116177	-2.75285033442214	-0.392244543312247	-1.60838266366512
prt.316	1.10522588112885	0.90155277095348	0.972442353597327	-0.0846271204584447	1.70286735019626	1.71684375672748	0.764502784748235	0.0705265596593974	1.21236266239861	0.7205213146748	0.0962090097473453	0.785759667729455	0.749161843849652	0.197846184668232	0.630577101182907	0.760609159326611	0.783561781992243	0.205084773837558	1.45804305127206	1.04767230923132
prt.317	0.064551879951571	-1.2996944217698	-0.195457557959621	-0.447607646597156	-0.948441470006124	-0.211359635785716	0.0426953356152874	-0.938155068481338	0.659807884034808	-0.711062416120468	-0.654109690573945	0.018427801613403	-0.630502940641213	0.396620421543148	-1.41900467590826	0.151132201178256	0.271406958601295	-0.113106882609743	0.48551477005621	-1.79625861041971
prt.318	-2.70534802491374	-1.84303098932443	-2.19286337237767	-2.04507971203929	-0.98856838945732	-2.49458468151352	-0.970757791406977	-2.16509485014276	-1.04846215247367	-1.52782668331463	-0.0349952948038422	-2.09277040862181	-1.44635796853992	-1.69381087858635	-1.58379753862273	-1.8418178658479	-2.59774048707841	-1.41462130375308	-1.15571891017353	-0.633208540893605
prt.319	0.920017223303248	0.901090549323802	-0.158497174334574	-0.668065178105782	0.48299977907064	0.203821665787457	0.499056104958446	-0.593050541892023	-0.436499615354619	-0.0296001669727681	1.4927138493801	-0.397367429420569	-0.345357844016427	0.767254156229587	-0.928330195872792	0.196462831656339	-0.893324307085853	-0.573745981901006	-0.42958693857822	0.652483728081531
prt.320	-1.09632827092764	-1.30502187227203	-0.225843567625273	-0.843448147592835	0.0950302195687304	-0.604971840794019	-0.688927027140947	0.379732243355851	-1.38463944669301	-0.319557406172984	-0.606573780026504	-0.112161825639243	-1.34021883993728	0.0285810027215972	-0.459943155652968	-0.164387249227951	-2.22812685551286	0.107865308787019	-1.13527875662813	-2.27095249569131
prt.321	-0.0495703898986782	0.300970869509511	-0.760510773615488	-0.255650824842443	-0.33204445648889	0.232480941180501	-0.000947790750032641	0.228667707393645	0.112184300427299	0.375988407899478	-0.39814866417614	0.141260825748988	0.329857242165241	-0.556355867849548	0.852738259085558	0.159351424650515	-0.0622394346235527	0.447916698280303	-0.0712895006546179	-0.567158174007172
prt.322	-0.222474642083329	0.482164485778337	-0.749786649883956	-0.509876276759861	0.0971173773863103	-0.447788954638891	-1.09094409190788	-0.80595540905012	-0.220319077812665	0.698020657563025	-0.488854274060023	0.841093396113332	0.302024610120439	0.945834182585058	-0.412225942361562	0.730355981106151	-0.318840432763613	-0.21724834427159	0.536926853594964	-0.729534158439444
prt.323	2.52991035933752	1.29469797448795	-1.43010829036057	1.96514536462417	2.30090648798664	1.59823192068829	2.287730330251	1.73565497876048	1.98104571287582	0.722533922166949	0.910171073342086	1.11510508190277	1.57582701879199	1.80583353693465	-0.38273326788642	1.20984963092027	1.34999300420072	1.9408917151272	0.649411852244686	1.1309644590968
prt.324	-0.40331011567413	-0.159174612501536	-1.14053345442591	-1.16654792602582	-0.369139573138976	-0.341784411914951	-1.30192411187797	-0.39652595396992	-1.24942303200346	-0.576685299031613	-1.34643263889129	-0.649475367822838	-1.59327738342068	0.627933360114061	-1.21788186643295	-0.859281120907543	-1.00865671194806	-0.493044329245474	-0.683365008863962	-0.635961262930253
prt.325	-1.5908026554756	-3.35046790469551	-1.90280838363856	-0.921420415859868	-1.67884281468573	-0.861935702538655	-1.96399875238307	-1.06092416881278	-1.56901223052547	-2.54284104045428	-0.598037666923993	-1.11547488512726	-0.78058334651096	-2.33391043547428	-1.78814064951538	-1.65378257661215	-2.23545437191206	-1.62673972725977	0.166907351244707	-2.18187468747468
prt.326	0.700249371812687	0.59233488676608	0.690594075897895	0.0813885122378709	0.245848362815106	-0.0703450420213702	0.480308427735163	1.33107296804283	0.491782783216116	-0.685694842870869	0.554875970970071	-0.00512639415832668	1.37173684223082	1.61392849389443	0.446034589608016	1.0596218134779	1.17988389947458	1.47779620681948	0.146373669662651	0.980920264029185
prt.327	-1.14694108471828	-0.917988212686093	-0.42198496852461	-0.558965868897004	-0.069152054187801	-0.43583473725546	-0.168355729117281	-0.154136929283775	-1.24853982066659	-0.875570582236751	-0.421461057335057	-0.227592114394903	-0.695742952110652	-0.57893968542197	-1.17072628620004	-0.463355892533311	-0.0863309249433309	-0.843696529740843	0.274812465456913	-0.341413877548223
prt.328	1.0312127617595	0.23290306813809	1.20995920591127	0.838868163926784	-0.166708525726389	1.05765135655772	1.2366715299078	0.650642291043198	1.32904100506055	0.777082677371332	1.09396468474615	0.85829343215304	0.79729521094441	1.74875177979743	1.03516144166613	0.952199462651138	1.19015736639944	0.318647371079298	0.838213121474213	1.28980494038717
